x,y,cluster_id,cluster_name,company,job_category,title
0.19802031455183247,-0.01232373622715106,7,前端::前端,字节跳动,前端,前端开发实习生-APM
0.36694605514596473,0.03061640968010297,2,后端::ai,字节跳动,客户端,端智能客户端开发实习生-App Infra
0.22272042434400577,-0.010479021311588151,8,算法::模型,字节跳动,算法,AIOps算法实习生-APM
0.2677958769956113,0.021849918163700435,8,算法::模型,字节跳动,算法,端智能算法实习生-App Infra
0.36694605514596473,0.03061640968010297,2,后端::ai,字节跳动,客户端,端智能客户端开发实习生-App Infra
0.2677958769956113,0.021849918163700435,8,算法::模型,字节跳动,算法,端智能算法实习生-App Infra
0.3684550685847416,0.16642523755565564,2,后端::ai,字节跳动,产品经理,评测产品实习生-AI Platform
0.24958891692880927,-0.1394592502465942,4,客户端::客户端,字节跳动,客户端,客户端开发实习生-App Infra
0.24958891692880927,-0.1394592502465942,4,客户端::客户端,字节跳动,客户端,客户端开发实习生-App Infra
0.15578473828233824,-0.087254815604983,6,后端::测试,字节跳动,基础架构,编译器开发实习生-App Infra
0.15578473828233824,-0.087254815604983,6,后端::测试,字节跳动,基础架构,编译器开发实习生-App Infra
0.18002043297789574,0.02371637299621602,2,后端::ai,字节跳动,前端,前端开发实习生-Coze
0.18002043297789574,0.02371637299621602,2,后端::ai,字节跳动,前端,前端开发实习生-Coze
0.18002043297789574,0.02371637299621602,2,后端::ai,字节跳动,前端,前端开发实习生-Coze
0.2002776762092239,0.014756928327690252,8,算法::模型,字节跳动,后端,上下文工程开发实习生-Coze
0.3159460350775067,0.1312444696755769,2,后端::ai,字节跳动,算法,AI Agent算法实习生-Coze
0.28233523960588297,0.08921324269153134,2,后端::ai,字节跳动,前端,前端开发实习生-AI Platform
0.28233523960588297,0.08921324269153134,2,后端::ai,字节跳动,前端,前端开发实习生-AI Platform
0.318719624025477,0.09896831431568003,2,后端::ai,字节跳动,算法,大模型算法实习生-AI Platform
0.318719624025477,0.09896831431568003,2,后端::ai,字节跳动,算法,大模型算法实习生-AI Platform
0.318719624025477,0.09896831431568003,2,后端::ai,字节跳动,算法,大模型算法实习生-AI Platform
0.2183443641606949,-0.07283824092000916,4,客户端::客户端,字节跳动,客户端,Android客户端开发实习生-豆包手机助手
0.17292167683584939,-0.11679434420745162,4,客户端::客户端,字节跳动,客户端,Android渲染效果实习生-豆包手机助手
0.21016802938486476,-0.03672146582076082,4,客户端::客户端,字节跳动,客户端,Android客户端开发实习生-豆包手机助手
0.2061037667648508,-0.14715116274976545,4,客户端::客户端,字节跳动,客户端,Android客户端开发实习生-豆包手机助手
0.15960867531848874,-0.11370026588575573,4,客户端::客户端,字节跳动,客户端,Android Framework实习生-豆包手机助手
0.31172483361034975,0.015474968567813658,2,后端::ai,字节跳动,后端,服务端开发实习生-豆包手机助手
0.21626545294163227,0.08355527853961515,8,算法::模型,字节跳动,算法,多模态大模型算法实习生-豆包手机助手
0.23669530729441912,0.08713659809510688,8,算法::模型,字节跳动,算法,大语言模型应用算法实习生-豆包手机助手
0.2717870000482043,0.022953131407256938,8,算法::模型,字节跳动,算法,LLM算法实习生-豆包手机助手
0.3423076345624469,-0.1655403899775541,6,后端::测试,字节跳动,后端,安全研发实习生-安全与风控
0.21061386815746228,-0.08976874826639117,7,前端::前端,字节跳动,前端,前端研发实习生-国际化广告创意与品牌
0.21061386815746228,-0.08976874826639117,7,前端::前端,字节跳动,前端,前端研发实习生-国际化广告创意与品牌
0.32055759461325295,0.076805034377565,0,运营::运营,字节跳动,大数据,大数据开发实习生-国际化广告创意与品牌
0.23256636992584268,-0.026110821115062355,6,后端::测试,字节跳动,安全,网络安全开发实习生-安全与风控
0.295645171684337,0.06304311695667289,5,设计::游戏,字节跳动,设计,产品设计实习生-飞书设计
0.2169107078005964,-0.04391899126407746,6,后端::测试,字节跳动,安全,安全攻防实习生-安全与风控
0.30624980990509365,0.11432289219514982,2,后端::ai,字节跳动,算法,算法数据实习生-安全与风控
0.35549102581828873,-0.13920252948223347,2,后端::ai,字节跳动,后端,AI后端开发实习生-TikTok泛架构
0.2615141636797323,-0.1985928747915393,4,客户端::客户端,字节跳动,客户端,Android开发实习生-TikTok泛架构
0.17813821790262452,0.1723691463084538,0,运营::运营,字节跳动,运营,事件营销实习生-抖音电商
0.19476371532062148,-0.059556690936855554,7,前端::前端,字节跳动,前端,前端开发实习生-TikTok泛架构
0.3929498986591026,-0.17256594916050827,6,后端::测试,字节跳动,后端,AI后端开发实习生（Tika）-TikTok泛架构
0.5033368473989697,-0.5844820119201847,1,后端::php,字节跳动,后端,后端开发实习生-抖音服务架构
0.5033368473989697,-0.5844820119201847,1,后端::php,字节跳动,后端,后端开发实习生-抖音服务架构
0.4451827171960874,0.10285119352695028,3,算法::算法,字节跳动,算法,算法开发实习生（LBS）-TikTok生活服务
0.4451827171960874,0.10285119352695028,3,算法::算法,字节跳动,算法,算法开发实习生（LBS）-TikTok生活服务
0.23746854850814358,0.055702748454673705,2,后端::ai,字节跳动,前端,前端开发实习生-TRAE
0.3499262223105942,0.187911113372221,0,运营::运营,字节跳动,运营,用户体验分析实习生-抖音生活服务
0.2402940825470191,0.1947284201812597,0,运营::运营,字节跳动,运营,运营实习生（配送运营）-抖音电商
0.23496146115652486,0.14631495627692997,0,运营::运营,字节跳动,运营,运营实习生（配送解决方案）-抖音电商
0.2942611267756016,0.19494014019860942,0,运营::运营,字节跳动,运营,运营实习生（配送运营）-抖音电商
0.22557982208902116,0.18295705652475422,0,运营::运营,字节跳动,运营,运营实习生（配送运营）-抖音电商
